name,date,time,weight,bellyscore,feeding
M-204,2004-06-27,18:43,31,N,
M-204,2004-10-16,17:59,39.3,N,
M-204,2004-10-25,7:23,44.8,F to B,
M-204,2004-11-15,18:03,40.6,N,
M-204,2004-12-08,18:26,42.5,N,
M-204,2004-12-14,18:07,42.6,N,
M-204,2005-01-19,6:50,44.7,N to F,
M-204,2005-02-03,19:21,48.1,N to F,
M-204,2005-02-08,7:07,50,F to B,
M-206,2004-06-01,8:58,29.9,N,
M-206,2004-06-03,18:57,29.4,N,
M-206,2004-06-14,17:34,28.6,N,
M-206,2004-06-28,6:38,27.7,N,
M-206,2004-10-16,6:29,34.3,N,
M-206,2004-11-04,7:07,37,N to F,
M-206,2004-11-15,18:23,36.3,N,
M-206,2004-11-19,6:32,37.3,N,
M-206,2004-12-08,18:25,38.2,N,
M-206,2004-12-14,18:25,39.8,N,
M-206,2005-01-21,18:34,40.6,N to F,
M-206,2005-09-15,6:37,50.4,N to F,
M-206,2006-09-22,18:01,51.1,N,
M-206,2009-05-29,6:46,50.7,N,
M-206,2010-04-30,6:50,50.6,N,
M-206,2010-05-17,7:16,48.7,N,
M-214,2005-01-09,7:22,38.8,N,
M-214,2005-06-20,6:38,44.9,N,
M-214,2005-06-27,18:39,43.4,N,
M-214,2005-08-24,18:58,46.1,N,
M-214,2009-05-29,6:45,51.2,N,
M-214,2009-08-14,6:41,61.4,F,
M-217,2004-11-28,6:30,23,N,
M-217,2004-11-30,18:04,24.7,N to F,
M-217,2004-12-02,18:24,24,N,S
M-217,2004-12-08,17:38,25.4,N,
M-217,2004-12-14,18:43,26,N,S
M-217,2004-12-20,17:35,25.1,N,
M-217,2004-12-21,19:09,27.8,N,S
M-218,2004-06-22,6:48,8.3,N,
M-218,2004-06-24,6:37,8.4,N,
M-218,2004-11-19,6:38,18.7,N,
M-218,2004-11-28,6:25,20.5,N,
M-218,2004-11-30,18:42,21.7,N to F,
M-218,2004-12-02,18:19,21.2,N,S
M-218,2004-12-08,17:42,22,N,
M-218,2004-12-14,18:58,23.4,N,S
M-218,2004-12-20,17:22,22.6,N,
M-218,2005-01-02,18:40,23.4,N,
M-218,2005-02-08,6:45,31.1,B,
M-220,2005-01-02,6:34,25.8,N to F,
M-220,2005-01-07,19:02,27.2,N to F,
M-220,2005-01-22,7:23,26,N,
M-220,2005-01-29,6:58,30.2,B,
M-220,2005-02-08,7:10,35.5,B,
M-228,2005-06-24,18:48,25.5,N,
M-228,2005-07-02,18:22,25.4,N,
M-228,2005-07-16,7:49,26.2,N,S
M-233,2005-06-23,6:36,19,N,
M-233,2005-06-24,18:46,18.8,N,
M-233,2005-08-05,18:39,17.1,N,
M-233,2005-08-31,18:48,19.7,N,
M-233,2005-09-13,18:29,21,N,
M-233,2005-09-21,18:43,21.9,N,
M-234,2005-06-27,18:43,13.5,N,
M-234,2005-07-02,18:21,13.4,N,
M-234,2005-07-16,6:35,14.4,N,
M-234,2005-08-05,18:46,15.9,N,S
M-234,2005-08-19,18:55,17.1,N,
M-234,2005-08-31,18:47,18.2,N,
M-234,2005-09-21,18:22,20.2,N,
M-235,2005-07-16,18:46,14,N,
M-235,2005-08-15,18:51,15,N,
M-235,2006-03-26,7:40,40.5,F,
M-235,2006-03-31,6:54,36.6,N to F,
M-236,2006-02-06,18:54,32.7,N,
M-236,2006-03-26,7:45,38.7,F,
M-236,2007-06-16,6:48,58.5,N,
M-237,2005-08-31,18:56,14.6,N,
M-237,2005-09-13,19:00,17.1,N,
M-237,2005-09-21,18:47,18.4,N,
M-239,2005-08-19,18:58,15.6,N,
M-239,2005-09-13,18:37,19.9,N,
M-239,2005-09-21,19:07,20.5,N,
M-240,2005-06-27,18:43,10.4,N,
M-240,2005-07-16,7:01,10.4,N,
M-240,2005-08-02,18:33,11,N,
M-240,2005-08-05,18:43,10.7,N,
M-240,2005-08-19,19:03,11.6,N,
M-240,2005-08-24,18:56,12.4,N,
M-240,2005-09-21,18:25,14.7,N,
M-240,2006-03-26,7:36,33.8,F,
M-240,2007-03-08,7:05,53,F,
M-240,2007-06-05,6:30,54,N,
M-240,2008-11-25,9:16,61.8,F,
M-240,2009-08-23,6:42,54.3,N,
M-240,2010-03-23,6:56,57.7,N to F,
M-240,2010-04-17,7:20,61.7,F,
M-242,2005-08-31,19:03,14.1,N,
M-242,2005-09-13,18:31,16.5,N,
M-242,2005-09-21,18:57,17.6,N,
M-242,2006-03-16,8:48,37.7,B,
M-242,2006-03-26,7:30,40.6,B,
M-243,2005-06-27,18:43,10.4,N,
M-243,2005-08-14,18:48,13.8,N,S
M-243,2005-08-18,19:00,13,N,
M-243,2005-08-31,18:55,14.6,N,
M-243,2005-09-21,19:02,18,N,
M-243,2006-02-16,6:32,35.7,N to F,
M-243,2006-03-16,8:38,37.5,F to B,
M-243,2006-03-31,6:52,36.9,F,
M-243,2007-05-12,6:51,61.8,F,
M-243,2007-06-01,6:35,55.1,N,
M-253,2006-09-20,18:41,17.8,N,
M-258,2006-09-20,18:27,7.5,N,
M-262,2006-09-23,18:34,12.3,N,
M-262,2006-09-28,18:17,12.9,N,
M-262,2007-02-22,6:40,26.3,N,S
M-262,2007-07-01,6:32,34.4,N,
M-262,2007-12-19,6:38,44.5,N,
M-262,2008-04-18,7:29,58.6,F,
M-262,2008-05-08,6:57,50.2,N,
M-262,2009-07-29,6:38,57.2,F,
M-262,2009-08-23,9:59,50.1,N,
M-262,2010-03-23,6:30,52.1,N,
M-262,2010-10-25,6:35,61.3,N to F,
M-264,2006-09-20,18:34,11.3,N,S
M-264,2006-09-23,18:25,10.8,N,
M-264,2006-09-28,18:09,11.2,N,
M-264,2007-06-30,6:34,31,N,
M-264,2007-12-19,6:44,41,N,
M-264,2008-02-20,6:52,44.7,N,
M-264,2008-05-08,6:33,47.2,N,
M-264,2008-05-10,6:25,49.6,N to F,
M-265,2006-09-28,18:40,9.7,N,
M-266,2006-09-23,18:27,9.2,N,S
M-266,2006-09-28,18:48,9.5,N,
M-266,2007-03-03,6:40,22.5,N to F,
M-266,2007-06-17,6:38,33.3,N,
M-266,2007-06-23,6:37,30.9,N,
E-086,1999-05-13,22:00,14.1,N,
E-088,1999-05-11,18:36,16.2,N,
E-088,1999-05-12,18:01,16.3,N,
E-088,1999-05-20,18:44,18.3,N to F,
E-088,1999-05-26,18:32,17.5,N,
E-110,2002-05-19,17:25,13.1,N,
E-110,2002-05-26,17:33,12.4,N,
E-110,2002-05-28,18:28,12.1,N,
E-110,2002-05-29,17:30,11.8,N to T,
E-110,2002-06-05,17:19,11.9,T,
E-110,2002-06-18,17:50,12.9,N to T,
E-113,2002-05-29,17:52,4.1,T,
E-113,2002-05-31,18:41,4.4,T,S
E-113,2002-06-05,18:30,4,T,
N-089,1998-10-06,18:11,23.9,N,
N-089,1998-10-07,4:21,24.9,N,
N-089,1998-10-08,1:53,25.2,F,
N-089,1998-10-09,4:08,25.3,N,
N-092,1998-10-06,20:54,12.2,N,
N-092,1998-10-07,0:26,12.6,N,F
N-092,1998-10-07,0:26,12.2,N,
N-092,1998-10-09,5:00,12.5,N,
