date,time,latitude,longitude,location,species,sequence,name,name2,focal_voc,other_sound,sequence_total,sequence_missed_start,sequence_missed_end,sequence_recorded,audioID,original_file,count_original_file,quality,context_behaviour,context_ecology,reply,comments,observer
2010-10-21,9:09,-3.19540,35.60662,p,HYC,1,M-194,,WP,,"2a, 2s, 5a",,,,,NA,,,"after wa from den (see above) to this resting place, shortly sf n-171 who has already been resting here",,n,,
2010-10-21,9:22,-3.19540,35.60662,p,HYC,1,M-194,,WP,,"2a, 3a, 1s, 1t",,,,,NA,,,after gu from this location and lo towards ngoitokitok picknick place,,n,,
2010-10-31,7:10,-3.19083,35.61483,nioka,HYC,1,N-125,,WP,,"1b, 5a, 1t",,,,,NA,,,after some n loaped away and wp,,"some n wp in distance, difficult to say whether reply",,
2010-11-06,7:36,-3.16872,35.55862,Locki,HYC,1,A-146,,WP,,"1b, 6s, 1t",,,,,NA,,,while l 50m from dh,,n,,
2010-11-13,6:40,-3.19083,35.61483,nioka,HYC,1,N-082,,WP,,"1b, 11a, 1t",,,,,NA,,,"after interacting with adf (su) and cubs, whil standing in den area",,y,,
2010-11-13,6:41,-3.19083,35.61483,nioka,HYC,1,N-109,,WP,,"12a, 1t",,,,,NA,,,reply to wp from n-082,,n,,
2010-11-26,6:42,-3.14395,35.53706,p,HYC,1,L-095,,WP,,"1b, 11a, 1t",,,,,NA,,,wa around at carcass spot,kill,n,,
2010-12-14,8:22,periphery of fix den,,p,HYC,1,T-116,,WP,,"1b, 4a, 2s, 1t",,,,,NA,,,while wa away from den,,n,,
2010-12-22,7:33,-3.18594,35.63727,p,HYC,1,M-228,,WP,,"8s, 1t",,,,,NA,,,"while ap resting place, fo by n-150",close to resting place,n,,
2010-12-22,13:50,-3.18891,35.62389,p,HYC,,,,WP,,see video,,none,see video,,video,,,mobbing lion(s)/recruiting at kill,mobbing lion(s)/recruiting at kill,y,,
2011-01-04,6:57,-3.18650,35.62533,nero,HYC,1,M-228,,WP,,"1b, 7s, 1a",,,,,NA,,,while le den area,,n,,
2011-01-09,8:20,-3.20236,35.52065,fix,HYC,1,A-185,,WP,,"13a, 1t",,,,,NA,,,while le den area,,n,,
2011-01-09,9:13,-3.20236,35.52065,fix,HYC,1,A-124,,WP,,"1a, 5s, 5a, 1t",,,,,NA,,,reply to wp by other hy to which a-185 reply while lo to carcass,carc,n,,
2011-01-09,10:20,-3.20257,35.52162,p,HYC,1,A-124,,WP,,"1b, 15a",,,,,NA,,,"after lying close to f-107, f-118 + f-006 (su) for a long time, looks into direction of wp from before. there is a carc in the shamba area to which two other hy went after the wp from before",at resting place close to fix den,n,,
2011-01-10,06:54,-3.16900,35.55883,locki,HYC,1,A-137,,WP,,"2a, 2s, 2a, 1t",,,,,NA,,,while le den area,,n,,
2011-01-10,07:36,-3.20236,35.52065,fix,HYC,1,A-142,,WP,,"1a, 6s, 4a, 1t",,,,,NA,,,"after ap den area, passing adf + sf a-123",,n,,
2011-02-18,08:30,-3.14660,35.52200,argos 3,HYC,1,L-196,,WP,,"2a, 5s, 4a",,,,,NA,,,while wa around in peripherie,,n,,
2011-03-03,08:37,-3.20359,35.57177,p,HYC,1,M-197,,WP,,"1a, 8s, 1t, 2a",,,,,NA,,,"after interacting with m-158 + m-181, then with s-105, pa, and ld when all others left. m-286 ap m-197 while m-197 wp and stands to gt",,n,,
2011-03-05,06:56,-3.19745,35.57457,p,HYC,1,M-271,,WP,,see video,,none,see video,vi_20110305_0656_S,video,,,"shortly before m-158,m-197,m-254 made a coalition against m-271, then m-271 and m-254 greeted.m-271 whooped while walking away and LD a bit further.",,"? Heard whoops a few minutes later, quite far and  coming from the den area or lemala clan",,
2011-03-10,07:58,-3.19394,35.62115,p,HYC,1,X-025,,WP,,"3a, 5s, 3a",,,,,NA,,,"after harassing n-128 together with other males, while wa away",,n,,
2011-03-10,08:09,-3.19302,35.61803,p,HYC,1,M-206,,WP,,"3s, 1a, 1t",,,,,NA,,,"after harassing n-128 together with other males, while wa away",,n,,
2011-03-11,09:10,-3.17021,35.55682,p,HYC,1,A-150,,WP,,"1a, 4s, 3a, 1t",,,,,NA,,,"while wa from one resting place to other, just after listening to prob other whoop",,n,,
2011-03-13,08:09,,,,HYC,,E-089,,WP,,,,,,vi_20110313_0809_L,,,,,,,,
2011-07-20,09:29,-3.19747,35.60485,ngoitokitok swamp,HYC,1,M-228,,WP,,"1a, 6s, 4a",,,,,NA,,,"after coming from river and ap and interacting with m-277 and n-125, while wa towards river resting place where other ngoitokitoks are resting",,n,,
2011-07-22,07:38,,,p,HYC,1,M-267,,WP,,"1a, 5s",,,,,NA,,,many males shadowing n-128,,n,,
2011-07-22,08:06,,,p,HYC,1,M-194,,WP,,"2a, 4s",,,,,NA,,,many males shadowing n-128,,n,,
2011-07-22,09:41,,,p,HYC,1,M-194,,WP,,"2a, 5s, 1t",,,,,NA,,,many males shadowing n-128,,n,,
2011-07-22,09:47,,,p,HYC,1,A-122,,WP,,"1b, 9a",,,,,NA,,,many males shadowing n-128,,n,,
2011-08-10,09:10,resing place next to hippo pool,,p,HYC,1,E-164,,WP,,"1b, 1a, 4s, 2a, 1t",,,,,NA,,,"after wa to resting place and ap and interacting with several lemalas, while leaving resting place towards swamp",,n,,
2011-08-20,08:37,-3.20100,35.51407,Folepi,HYC,1,A-138,,WP,,"3a, 3s",,,,,NA,,,"after resting at den 20m from suckling adf for at least 1 hour, while leaving den area",,n,,
2011-08-20,09:50,,,p,HYC,1,A-138,,WP,,"11a, 1t",,,,,NA,,,"after excitement at den due to zebras trying to hit cubs and f-136 le den area, a-138 also le den area",,n,,
2011-08-21,07:41,-3.20781,35.57177,p,HYC,1,M-271,,WP,,"1b, 3s, 3a",,,,,NA,,,walking alone,,n,,
2011-08-21,08:30,-3.20438,35.58635,p,HYC,1,M-271,,WP,,"2a, 1s, 5a",,,,,NA,,,walking alone,,n,,
2011-08-25,07:45,-3.15476,35.56410,p,HYC,1,L-292,,WP,,"2a, 3s, 2a, 1t",,,,,NA,,,"whooped while approaching the others (l-205,m-193,l-336,l-171,a-146,l-246,l-349,l-321,m-144,l-243,l-255)",kill,n,,
2011-08-25,07:55,-3.15577,35.55497,p,HYC,1,M-193,,WP,,"3a, 2s, 3a",,,,,NA,,,"WP while LE others (L-336, L-171, A-146, L-246, L-349, L-321, M-144, L-243, L-255)",,n,,
2011-08-26,09:57,-3.15635,35.55567,p,HYC,1,A-146,,WP,,"1b, 1a",,,,,NA,,,"ran towards S-113 and M-244(?),tail up S-113 and M-244(?) were baiting L-335. A-143 defended L-335; AP L-335, muzzle-muzzle, TW and AP TU the two males. WP while LE them to join L-336 at resting place.",,n,,
2011-08-30,08:48,close to den,,p,HYC,1,S-087,,WP,,"11a, 1t",,,,,NA,,,while ap den area,,n,,
2011-08-31,08:37,,,,,,L-281,,WP,,,,,,vi_20110831_0837_L,,,,,,,,
2011-08-31,,,,,,,E-089,,WP,,,,,,vi_20110831_0856_L,,,,,,,,
2011-09-01,07:00,,,p,HYC,1,L-293,,WP,,see video,"1b, 1a, 1s",none,see video,vi_20110901_0700_L,video Eve,,,walking towards engitati territory,,yes,,
2011-09-01,07:01,,,p,HYC,1,,,WP,,see video,1b ,none,see video,vi_20110901_0701_L,video Eve,,,resting with E-139 at swamp,,n,,
2011-09-01,07:01,,,p,HYC,1,,E-139?,WP,,see video,1b,none,see video,vi_20110901_0701_L,video Eve,,,resting with adm at swamp,,n,,
2011-09-02,07:29,,,p,HYC,1,A-146,,WP,,"1a, 4s,1t",,,,,NA,,,"was baiting L-335 with A-237, S-101, L-259, L-243, M-244, S-093, S-114, M-193, L-192",,n,,
2011-09-02,08:02,,,p,HYC,1,L-335,,WP,,see video,,none,see video,vi_20110902_0802_L,video,,,"was being baited by A-146, A-237, S-101, L-259, L-243, M-244, S-093, S-114, M-193, L-192. calling for help?",,,,
2011-09-13,08:44,-3.20100,35.51407,folepi,HYC,1,A-142,,WP,,9a,,,,,NA,,,"after staying quite close to F-107 (shadowed by A-123), just after ap T-116 who entered den area and passed most forests in den area and le den area again",,n,,
2011-09-30,07:15,-3.14806,35.52559,p,HYC,1,L-137,,WP,,7a,,,,,NA,,,"was around remains of carc with other airstrips, then wa away from this group and wp",carc,n,,
2011-10-09,09:51,-3.16148,35.54806,p,HYC,1,L-192,,WP,,"3a,1s,6a",,,,,NA,,,wa around,,n,,
2011-11-25,07:24,-3.19050,35.61483,Nama,HYC,1,A-122,,WP,,"1b, 11a, 1t",,,,vi_20111125_0724_N,NA,,,"A-122 AP N-125(re), GT, AP N-143(2), SF, AP N-128(hole), WA away",,,,
2011-11-25,07:58,-3.20350,35.60200,Namba,HYC,1,A-122,,WP,,"1b, 10a",,,,vi_20111125_0758_N,NA,,,"A-122 AP N-089 with black cub, AP N-087(2), PA, WA away (but came back)",,,,
2011-11-25,08:52,-3.15744,35.56679,p,HYC,1,L-293,,WP,,"1a, 4s, 1a, 1t",,,,,NA,,,after wa around with N-152 + 4 other adm and re for a few minutes,,n,,
2011-11-28,08:43,-3.18459,35.60466,p,HYC,1,E-131,,WP,,"1a, 5s, 1t",,,,,NA,,,while wa around in overlapping area n/m-terr,,n,,
2011-11-28,08:55,-3.18121,35.60874,p,HYC,1,E-131,,WP,,"4s, 2a",,,,,NA,,,while wa around in overlapping area n/m-terr,,n,,
2011-11-28,09:16,-3.17468,35.60313,p,HYC,1,E-131,,WP,,"3a, 5s, 1t",,,,,NA,,,"while wa around in overlapping area n/m-terr, just after meeting and sf m-344 + m-345",,n,,
2012-10-01,09:05,,,,HYC,1,L-082,,WP,,,,,,,L4-11,,,,,,,
2012-10-09,08:17,-3.16826,35.56379,lestat,HYC,1,L-171,,WP,,"1b, 1a, 4s, 3a, 1t",,,,,NA,,,"L-171 was l 40m from dh with L-205, L-320, L-377 + cubs, got up and wa 100m to periphery of den area, passing A-146 (l 50m from dh), then ld about 90m from dh with adf + cubs",,n,,
2012-10-20,07:15,,,Morast 2,HYC,1,E-094,,WP,,"1a, 5s, 4a, 1t",,,,,NA,,,"E-094 was resting at den, then gu and ap, sf M-122, then M-291 enters den area and passes E-094, E-094 re 6m, wp, ld",,n,,
2012-11-03,09:12,-3.20085,35.56964,p,HYC,1,S-105,,WP,,see video,1b,none,see video,,S4-175,,,"before AP TU S-139 at resting place, S-139 bum low, bare teeth, crawl, S-105 GN, cub at den Simple WP, S-105 replies while walking back to den",,reply to cub,,
2012-11-05,08:35,-3.16826,35.56379,lestat,HYC,1,L-082,,WP,,"1a, 7s, 2a, 1t",,,,,NA,,,"L-082 came to den, ap cubs and sf on floor, then wp while le den area again (after staying for about 10min)",,n,,
2012-11-05,09:16,-3.17112,35.56263,p,HYC,1,L-082,,WP,,6s,,,,,NA,,,"L-082 came to this resting place after le den area, L-255 here and L-412 came her shortly after L-082, L-082 wp 1min after I biopsied L-412",,n,,
2013-02-15,10:48,-3.16285,35.55715,p,HYC,1,L-192,,WP,,"1b, 4a, 3s, 3t",,,,,NA,,,reply to wp from far away at hippo pool resting place,,n,,
2013-02-18,09:11,,,,HYC,,A-182,,WP,,,,,,,L5-35,,,,,,,
2013-02-18,09:14,,,,HYC,,A-182,,WP,,,,,,,L5-36,,,,,,,
2013-02-23,06:45,-3.15885,35.58514,moldau,HYC,1,M-249,,WP,,"1a, 4s, 1a",,,,,NA,,,"tried to go into dh but M-243 ap tu and gn loudly, M-249 re td eb and ld next to dh, M-243 goes into dh and gn, then M-249 wp",,y?,,
2013-02-25,07:06,-3.19440,35.59750,namanga,HYC,1,X-067,,WP,,"1b, 1a, 2s, 1t",,,,,NA,,,while le den area,,n,,
2014-05-05,06:52,-3.20367,35.57500,sobai,HYC,1,E-165,,WP,,"1s, 4a, 3s, 3t",,,,,NA,,,when le den area,,n,,
2014-05-17,07:21,-3.16900,35.55883,locki,HYC,1,A-182,,WP,,"9a, 2t",,,,,NA,,,while wa away from den area to resting place,,n,,
2014-05-27,08:11,-3.16900,35.55883,locki,HYC,1,E-199,,WP,,"1a, 4s, 1t",,,,,NA,,,while wa away from den area to resting place,,n,,
2014-05-29,07:46,-3.16900,35.55883,locki,HYC,1,M-139,,WP,,"11a, 1t",,,,,NA,,,"after ap females and cubs, groaning a lot while wa around",,n,,
2014-05-29,08:02,-3.16900,35.55883,locki,HYC,1,M-139,,WP,,"1b, 11a",,,,,NA,,,"after ap females and cubs, groaning a lot while wa around",,n,,
2014-05-29,08:29,-3.16900,35.55883,locki,HYC,1,A-146,,WP,,7s,,,,,NA,,,"after ap females and cubs, groaning a lot while wa around",,n,,
2014-05-29,08:43,-3.16900,35.55883,locki,HYC,1,M-139,,WP,,"12a, 1t",,,,,NA,,,"after ap females and cubs, groaning a lot while wa around",,n,,
2014-06-01,07:01,-3.14450,35.57150,evita,HYC,1,L-202,,WP,,"2a, 8s",,,,,NA,,,"after interacting with females and cubs, while le den area",,n,,
2014-06-18,07:26,-3.15833,35.58917,maki,HYC,1,E-094,,WP,,"1b, 6s, 1t",,,,,NA,,,"after interacting with adf and cubs, stays in den area and keeps interacting with cubs",,n,,
2014-11-21,09:22,-3.19440,35.59750,namanga,HYC,1,N-153,,WP,,"9a, 1t",,,,,NA,,,"after spending at least 2h 52min at den, also SU cubs, and while LE den area",,n,lions at bu carc and many shambas and quite a few ngoitokitoks at ngoitokitok swamp,
2014-11-21,10:55,-3.20556,35.59261,p,HYC,1,N-143,,WP,,"1a, 5s, 2a",,,,,NA,,,while LE area of lions at carc and many Shambas that drive Ngoitokitoks away and take over remains of carc,LI at carc and boundary clash,n,,
2017-06-18,07:21,-3.19973,35.61713,p,HYC,1,N-238,,WP,,6a,unknown,none,,,N-17-017,,good,not recorded,,n,,
2017-06-18,07:24,-3.19973,35.61713,p,HYC,1,N-236,,WP,,"9a, 1t, 2a, 1t",unknown,none,,,N-17-016,,ok,not recorded,,y,but loud noise of wind,
2018-03-16,16:42,,,p,HYC,1,F-231,,AC,mix,,,,,au_20180316_1642_F,F-18-016,,,F-231 baited by A-307 + A-328,,n,,AD
2018-09-12,08:39,-3.15907,35.55631,p,HYC,1,A-264,,WP,,"14a, 2t",,,,,NA,,,after interaction with L-329.,,n,,
2021-02-28,07:36,-3.12487,35.52713,efendi,HYC,1,L-202,,WP,,"2s, 1t",a few,none,,,E-21-006,,good,when challenged by X-083 + M-320,,n,,
2021-02-28,07:39,-3.12487,35.52713,efendi,HYC,1,L-202,,WP,,"1t, 1s, 4t",,none,,,E-21-007,,good,when challenged by X-083 + M-320,,n,,
2021-02-28,07:41,-3.12487,35.52713,efendi,HYC,1,L-202,,WP,,"1a, 1s, 3t",,none,,,E-21-008,,good,when challenged by X-083 + M-320,,n,,
2021-02-28,07:42,-3.12487,35.52713,efendi,HYC,1,L-202,,WP,,6t,,none,,,E-21-009,,good,when challenged by X-083 + M-320,,n,,
2021-03-05,09:38,-3.14117,35.51171,,WIL,1,,,CC,,NA,,none,NA,,WI-001,,,,,,,OH
2021-03-05,09:39,-3.14117,35.51171,,WIL,1,,,CC,,NA,,none,NA,,WI-002,,,,,,,OH
2021-03-05,09:48,-3.14117,35.51171,,CIC,1,,,CC,,NA,,none,NA,,CI-001,,,,,,,OH
2021-03-05,09:54,-3.14117,35.51171,,"WIL, CIC, BIR",1,,,CC,,NA,,none,NA,,WI-003,,,,,,,OH
2021-03-22,07:39,-3.20001,35.57171,Simple,HYC,1,L-316,,WP,,"1b, 5s, 1t","prob 1b, 2s",none,,,S-21-069,,,while resting close to den holes with females,,n,,OH
2021-09-09,08:16,-3.20550,35.56270,p/k,HYC,1,A-390,,WP,,"3a, 1s, 5a, 1t",none,none,"3a, 1s, 5a, 1t",vi_20210909_0815_S,NA,,good,,at adult WI carcass,n,,OH+ED
2021-09-09,08:26,-3.20550,35.56270,p/k,HYC,2,S-181,,WP,,10a,none,none,10a,vi_20210909_0815_S,NA,,good,after being dominated/chased by S-234+S-165 and then also S-292,at adult WI carcass,n,,OH+ED
2021-09-11,08:20,-3.21932,35.57991,,HYC,1,A-345,,WP,,"2a, 3s, 4a",none,,,,NA,,,after interacting with S-224+S-292 and trying to join their coalition walk,,n,,OH+ED
2022-02-25,10:05,-3.15556,35.55756,,HYC,1,,,GW,WH,,,,,au_20220225_1005_L,NA,,,,close to lions at remains of ad BU kill,,,OH+ED
2022-02-25,10:18,-3.15556,35.55756,,HYC,1,,,AC,"GN, LA",,,,,au_20220225_1018_L,NA,,,,close to lions at remains of ad BU kill,,,OH+ED
2022-02-25,10:37,-3.15556,35.55756,,HYC,1,,,WP,"GN, LA, WH",,,,,au_20220225_1037_L,NA,,,,close to lions at remains of ad BU kill,,includes lion roars,OH+ED
2022-04-23,09:08,-3.19873,35.59833,,HYC,1,,,WP,GN,,,,,au_20220423_0908_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,09:43,-3.19946,35.59687,,HYC,1,,,,,,,,,au_20220423_0943_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,09:45,-3.19946,35.59687,,HYC,1,,,,,,,,,au_20220423_0945_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,10:56,-3.19951,35.59682,,HYC,1,,,,,,,,,au_20220423_1056_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,11:07,-3.19951,35.59682,,HYC,1,,,,,,,,,au_20220423_1107_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,11:10,-3.19951,35.59682,,HYC,1,,,,,,,,,au_20220423_1110_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,11:15,-3.19951,35.59682,,HYC,1,,,,,,,,,au_20220423_1115_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,11:21,-3.19873,35.59833,,HYC,1,,,,,,,,,au_20220423_1121_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,12:46,-3.20169,35.60062,,HYC,1,,,,,,,,,au_20220423_1246_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-04-23,12:57,-3.19929,35.59775,,HYC,1,,,,,,,,,au_20220423_1257_N,NA,,,,close to lions at remains of BU kill,,,OH+ED
2022-12-29,06:50,-3.20377,35.58161,Shist,HYC,1,A-374,,WP,,,none,none,,vi_20221229_0650_S,vi_20221229_0650_S,,ok,,,,,OH+ED
2022-12-29,07:24,-3.19728,35.58844,,HYC,1,A-390,,WP,"LA, GN","6a, 2t",none,none,"6a, 2t",vi_20221229_0724_S,vi_20221229_0724_S,,good,while baiting female together with other immigrants,,n,,OH+ED
2023-01-16,08:04,-3.18390,35.59096,,HYC,1,S-397,,WP,,"10a, 1t",,,,vi_20230116_0804_S,vi_20230116_0804_S,,,,,,,OH+ED
2023-01-16,08:22,-3.18390,35.59096,,HYC,1,S-398,,WP,,"3a, 1t",,,,vi_20230116_0804_S,vi_20230116_0804_S,,,,,,,OH+ED
2023-01-16,08:39,-3.18390,35.59096,,HYC,1,S-397,,WP,,"12a, 1t",2a,none,"10a, 1t",vi_20230116_0804_S,vi_20230116_0804_S,,,WP after one individual stole some food,at remains of kill,n,,OH+ED
2023-01-20,07:00,-3.17897,35.57139,,HYC,1,L-541,,WP,,"1a, 1s, 3s, 1t",none,none,"1a, 1s, 3s, 1t",vi_20230120_0700_L,vi_20230120_0700_L,,good,after several intense interactions where she dominated her mother L-329,at remains of kill,n,,OH+ED
2023-02-01,07:12,-3.16385,35.52299,p/k,HYC,1,L-515,,WP,,"1a, 4s, 5a",none,none,"1a, 4s, 5a",vi_20230201_0712_A,vi_20230201_0712_A,,,while LE group of Airstrips at remains of ad WI kill,at remains of kill,n,,OH+ED
2023-02-04,07:53,-3.17252,35.52684,,HYC,1,L-501,,WP,,"1b, 1a, 7s, 1t, 1a, 1t",none,none,"1b, 1a, 7s, 1t, 1a, 1t",,NA,,,"while leaving, after social sniffing with S-376 and pasting",,y,reply 18a may have been A-530,OH+ED
2023-02-13,08:32,-3.16946,35.52132,,HYC,1,L-470,,WP,,8a,none,none,8a,vi_20230213_0832_A,vi_20230213_0832_A,,ok,"while LE group of Airstrip males F-233+L-518+S-360, subadult male A-574 and female A-355, after having interacted a lot, defending by F-233, scapegoating by several males","several males interested in female, defending, scapegoating, many interactions",n,,OH+ED
2023-07-18,08:42,-3.16711,35.55726,RPlHippoLake,HYC,1,T-171,,WP,,"1a, 8s, 1a, 1t",none,none,"1a, 8s, 1a, 1t",vi_20230718_0842_L,vi_20230718_0842_L,,ok,"after interacting with adm and adf at resting place and walking away. After wp, A-430 comes and T-171 + A-430 show strong coalition formation",at resting place not far from Locki den,n,,OH+ED
2023-07-25,07:45,-3.16576,35.56310,Lestat2,HYC,1,A-264,,WP,,"15a, 2t",5a,none,"10a, 2t",vi_20230725_0745_L,vi_20230725_0745_L,,ok,while leaving den area,,n,,OH
2023-07-25,08:51,-3.16693,35.55750,RPlHippoLake,HYC,1,A-412,,WP,,"4a, 3s, 2a, 1t",1a,none,"3a, 3s, 2a, 1t",vi_20230725_0851_L,vi_20230725_0851_L,,good,after baiting L-523 together with three other males and passing group of Lemalas at carcass,,n,,OH
2023-11-04,07:05,-3.15760,35.58129,,HYC,,N-261,,WP,,"2a, 7a, 1s, 1a, 1t",2a,none,"7a, 1s, 1a, 1t",vi_20231104_0705_M,vi_20231104_0705_M,,,"after interacting with Munges, then boundary encounter with Lemalas over buffalo kill",boundary encounter,n,,OH+ED+MM
2023-11-04,07:20,-3.15969,35.57518,p/k,HYC,,L-544,,WP,,"9s, 1a, 1t",1s,none,"8s, 1a, 1t",vi_20231104_0719_L,vi_20231104_0719_L,,,while many Lemalas are killing adult buffalo,at site of BU hunt + kill,n,,OH+ED+MM
2023-11-04,07:26,-3.15969,35.57518,p/k,HYC,,S-357,,WP,,"5s, 1t, 1a",none,none,"5s, 1t, 1a",vi_20231104_0721_L,vi_20231104_0721_L,,ok,probably reply to whoops by Munges close by. S-356 then approached by three males (S-356+S-316+N-275),at site of BU hunt + kill,y,,OH+ED+MM
2023-11-04,07:27,-3.15969,35.57518,p/k,HYC,1,L-553,,WP,,,,,,vi_20231104_0727_L,vi_20231104_0727_L,,ok,while arriving at site of BU hunt+kill. L-539 AP PE L-553 then L-539 GT L-553,at site of BU hunt + kill,n,no WH as reply but is approached by sadm L-539 + greeting,OH+ED+MM
2023-11-04,08:38,-3.15969,35.57518,p/k,HYC,,L-XXX,,WP,"yell, cackle, whoop, groan",,,,,vi_20231104_0838_L,vi_20231104_0838_L,,,,,,,OH+ED+MM
2023-11-09,07:06,-3.17196,35.56645,,HYC,,S-356,,WP,,"1a, 3s, 3a",,,,NA,NA,,,"after interacting, other Lemalas whoop before and after",,,,OH+ED+MM
2023-11-12,06:35,-3.15800,35.60650,d,HYC,,S-188,,WP,,,,,,vi_20231112_0635_M,vi_20231112_0635_M,,ok,while walking by the Munge den area where several females and cubs are resting.,,n,,OH+ED+MM
2023-11-12,06:37,-3.15800,35.60650,d,HYC,,M-XXX,cub,WP,,,,,,vi_20231112_0637_M,vi_20231112_0637_M,,ok,while coming out from den hole at Munge Mia den.,,y,distant reply by unknown individual. Whoop at 00:00:38,OH+ED+MM
2023-11-12,06:39,-3.15800,35.60650,d,HYC,,M-XXX,cub,WP,,,,,,vi_20231112_0637_M,vi_20231112_0637_M,,ok,reply to cub whoop.,,n,at 00:01:45,OH+ED+MM
2023-11-14,07:14,-3.15800,35.60650,d,HYC,,M-XXX,,WP,,"2a, 3s, 1t",1a,none,"1a, 3s, 1t",vi_20231114_0717_M,vi_20231114_0717_M,,ok,unknown. Cub whooping from inside den hole with several cubs and adult interacting around den.,,n,first asymmetric is funky,OH+ED+MM
2023-11-14,07:34,-3.15800,35.60650,d,HYC,,M-XXX,,WP,,"1a, 4s, 1t",1a,none,"4s, 1t",vi_20231114_0734_M,vi_20231114_0734_M,,ok,WP by black cub while inside DEH. Maybe WP following intense squabble between sadm M-521 and cub M-533 over WIL skin.,,n,,OH+ED+MM
2023-11-26,06:42,-3.15800,35.60650,d,HYC,,N-228,,WP,,10s,2a,none,8s,NA,vi_20231126_0642_M,,ok,"whoop, very likely by Munge immigrant adm N-228 while going to Mia den and LD 30m away.",,n,not great quality due to voice over…,OH+ED
2023-12-03,07:43,-3.16445,35.61142,d,HYC,,X-153,,WP,,"6s, 1t",1s,none,"5s, 1t",NA,vi_20231203_0743_M,,good,WP while leaving den Mouse 2,,n,young individuals + adf M-500 resting at den LH when he started WP.,OH+ED
2023-12-03,10:00,-3.17760,35.60147,p,HYC,,X-153,,WP,,"5s, 1a",1s,none,"4s, 1a",NA,vi_20231203_1000_M,,good,WP while leaving RP where he approaches adf M-414+sad M-520,,n,,OH+ED
2023-12-12,06:54,-3.17633,35.59967,d,HYC,,N-238,,WP,,11a,2a,none,9a,NA,vi_20231212_0654_M,,ok,WP while leaving Den Mzee where he approached several natives males (M-498) but no detail on interactions,,n,,OH+ED
2023-12-12,09:00,-3.17633,35.59967,d,HYC,,M-498,,WP,,"1b, 1a, 4s, 1a,1t,1a",1b,none,"1a, 4s, 1a,1t,1a",NA,vi_20231212_0900_M,00:00,good,WP while leaving Den Mzee where many native Munge harassed adf M-430 shifting her 2 black cubs.,,y,,OH+ED
2023-12-12,09:01,NA,NA,p,HYC,,M-XXX,,WP,,"1a, 5s, 1a",none,none,"1a, 5s, 1a",NA,vi_20231212_0900_M,00:54,good,WP while leaving Den Mzee where many native Munge harassed adf M-430 shifting her 2 black cubs.,,n,this is the response to WP by nadm M-498,OH+ED
2023-12-13,07:07,-3.17653,35.61285,p,HYC,,N-228,,WP,,"1b, 2a, 4s, 4a",1b,none,"2a, 4s, 4a",NA,vi_20231213_0707_M,,good,WP while leaving resting area. Then approach and present to adf M-487 standing nearby. M-487 dominate (chin on back) N-228.,,n,,OH+ED
